Original_Order,handle,Progress
9962,34543,Y
9963,34544,Y
9964,34545,Y
9967,34548,Y
9970,34551,Y
9972,34553,Y
9973,34554,Y
9975,34556,Y
9978,34559,Y
9979,34560,Y
9982,34563,Y
9983,34564,Y
9984,34565,Y
9988,34569,Y
9990,34571,Y
9991,34572,Y
9996,34577,Y
9997,34578,Y
10001,34582,Y
10002,34583,Y
10004,34585,Y
10005,34586,Y
10006,34587,Y
10008,34589,Y
10009,34590,Y
10010,34717,Y
10012,34720,Y
10013,34721,Y
10014,34722,Y
10015,34723,Y
10016,34724,Y
10017,34725,Y
10018,34726,Y
10019,34727,Y
10020,34728,Y
10021,34729,Y
10022,34731,Y
10024,34734,Y
10026,34737,Y
10027,34738,Y
10028,34739,Y
10029,34740,Y
10032,34743,Y
10033,34744,Y
10034,34745,Y
10035,34746,Y
10037,34756,Y
10038,34758,Y
10039,34760,Y
10040,34761,Y
10042,34768,Y
10043,34769,Y
10044,34770,Y
10046,34772,Y
10047,34773,Y
10048,34775,Y
10050,34777,Y
10051,34778,Y
10052,34779,Y
10053,34780,Y
10054,34781,Y
10055,34782,Y
10056,34783,Y
10058,34785,Y
10059,34786,Y
10061,34798,Y
10062,34799,Y
10064,34808,Y
10066,34815,Y
10067,34821,Y
10068,34822,Y
10069,34823,Y
10072,34826,Y
10074,34828,Y
10075,34829,Y
10076,34830,Y
10077,34831,Y
10078,34832,Y
10079,34833,Y
10080,34834,Y
10082,34836,Y
10083,34844,Y
10085,34850,Y
10086,34851,Y
10087,34852,Y
10088,34853,Y
10089,34854,Y
10090,34977,Y
10091,35200,Y
10093,35202,Y
10095,35204,Y
10097,35206,Y
10099,35208,Y
10100,35214,Y
10103,35217,Y
10105,35220,Y
10106,35221,Y
10107,35222,Y
10109,35224,Y
10110,35225,Y
10111,35227,Y
10112,35228,Y
10114,35230,Y
10115,35234,Y
10116,35235,Y
10117,35236,Y
10118,35262,Y
10119,35263,Y
10120,35264,Y
10121,35265,Y
10122,35272,Y
10126,35290,Y
10127,35308,Y
10129,35323,Y
10130,42119,Y
10131,42120,Y
10132,42121,Y
10133,42122,Y
10134,42123,Y
10137,42126,Y
10138,42127,Y
10141,42130,Y
10142,42131,Y
10143,42132,Y
10145,42134,Y
10148,42137,Y
10149,42138,Y
10151,42140,Y
10153,42142,Y
10154,42143,Y
10155,42144,Y
10160,42149,Y
10161,42150,Y
10162,42151,Y
10165,42154,Y
10167,42156,Y
10168,42157,Y
10169,42158,Y
10171,42160,Y
10173,42162,Y
10174,42163,Y
10176,42165,Y
10177,42166,Y
10178,42167,Y
10179,42168,Y
10181,42170,Y
10183,42172,Y
10194,42183,Y
10195,42184,N
10197,42186,N
10199,42188,N
10202,42191,N
10203,42192,N
10204,42193,N
10207,42196,N
10208,42197,N
10209,42198,N
10211,42200,N
10212,42201,N
10213,42202,N
10214,42203,N
10216,42205,N
10219,42208,N
10220,42209,N
10222,42211,N
10223,42212,N
10224,42213,N
10225,42214,N
10226,42215,N
10227,42216,N
10229,42218,N
10230,42219,N
10231,42220,N
10232,42221,N
10234,42223,N
10235,42224,N
10236,42225,N
10238,42227,N
10242,42231,N
10244,42233,N
10245,42234,N
10246,42235,N
10249,42238,N
10250,42239,N
10251,42240,N
10252,42241,N
10253,42242,N
10256,42245,N
10257,42246,N
10258,42247,N
10259,42248,N
10260,42249,N
10261,42250,N
10263,42252,N
10265,42254,N
10266,42255,N
10269,42258,N
10270,42259,N
10272,42261,N
10276,42265,N
10277,42266,N
10280,42269,N
10283,42272,N
10284,42273,N
10285,42274,N
10287,42276,N
10288,42277,N
10289,42278,N
10290,42279,N
10292,42281,N
10294,42283,N
10296,42285,N
10301,42290,N
10302,42291,N
10303,42292,N
10304,42293,N
10305,42294,N
10306,42295,N
10307,42296,N
10308,42297,N
10309,42298,N
10310,42299,N
10311,42300,N
10312,42301,N
10313,42302,N
10314,42303,N
10315,42304,N
10317,42306,N
10318,42307,N
10319,42308,N
10320,42309,N
10321,42310,N
10322,42311,N
10323,42312,N
10324,42313,N
10327,42316,N
10328,42317,N
10329,42318,N
10330,42319,N
10331,42320,N
10332,42321,N
10333,42322,N
10334,42323,N
10335,42324,N
10337,42326,N
10339,42328,N
10340,42329,N
10341,42330,N
10342,42331,N
10343,42332,N
10344,42333,N
10345,42334,N
10346,42335,N
10347,42336,N
10349,42338,N
10350,42339,N
10352,42341,N
10353,42342,N
10354,42343,N
10355,42344,N
10356,42345,N
10359,42348,N
10360,42349,N
10362,42351,N
10365,42354,N
10366,42355,N
10367,42356,N
10370,42359,N
10371,42360,N
10372,42361,N
10374,42363,N
10377,42366,N
10381,42370,N
10382,42371,N
10383,42372,N
10384,42373,N
10385,42374,N
10386,42375,N
10387,42376,N
10388,42377,N
10389,42378,N
10390,42379,N
10391,42380,N
10392,42381,N
10395,42384,N
10396,42385,N
10397,42386,N
10398,42387,N
10399,42388,N
10400,42389,N
10403,42392,N
10404,42393,N
10405,42394,N
10409,42398,N
10410,42399,N
10412,42401,N
10414,42403,N
10417,42406,N
10419,42408,N
10420,42409,N
10421,42410,N
10423,42412,N
10424,42413,N
10425,42414,N
10426,42415,N
10431,42420,N
10436,42425,N
10437,42426,N
10438,42427,N
10443,42432,N
10444,42433,N
10445,42434,N
10446,42435,N
10450,42439,N
10451,42440,N
10452,42441,N
10454,42443,N
10456,42445,N
10460,42449,N
10467,42456,N
10468,42457,N
10470,42459,N
10471,42460,N
10472,42461,N
10473,42462,N
10475,42464,N
10477,42466,N
10478,42467,N
10479,42468,N
10481,42470,N
10485,42474,N
10486,42475,N
10489,42478,N
10491,42480,N
10492,42481,N
10493,42482,N
10496,42485,N
10497,42486,N
10498,42487,N
10501,42490,N
10504,42493,N
10510,44043,N
10511,44090,N
10512,44091,N
10513,44092,N
10515,44094,N
10517,44096,N
10519,44098,N
10520,44099,N
10521,44100,N
10522,44101,N
10524,44103,N
10525,44104,N
10526,44105,N
10527,44106,N
10529,44108,N
10531,44110,N
10533,44112,N
10534,44113,N
10536,44115,N
10538,44117,N
10543,44122,N
10544,44123,N
10545,44124,N
10548,44127,N
10549,44128,N
10552,44131,N
10553,44132,N
10554,44133,N
10556,44135,N
10563,44142,N
10566,44145,N
10567,44146,N
10576,44155,N
10578,44157,N
10581,44160,N
10582,44161,N
10584,44163,N
10585,44164,N
10586,44165,N
10587,44166,N
10589,44168,N
10590,44169,N
10591,44170,N
10595,44174,N
10596,44175,N
10597,44176,N
10600,44179,N
10601,44180,N
10602,44181,N
10604,44183,N
10605,44184,N
10606,44185,N
10607,44186,N
10608,44187,N
10609,44188,N
10610,44189,N
10612,44191,N
10615,44194,N
10616,44195,N
10617,44196,N
10618,44197,N
10619,44198,N
10620,44199,N
10621,44200,N
10625,44204,N
10627,44206,N
10629,44208,N
10630,44209,N
10631,44210,N
10633,44212,N
10634,44213,N
10635,44214,N
10637,44216,N
10640,44219,N
10642,44221,N
10644,44223,N
10645,44224,N
10647,44226,N
10649,44228,N
10650,44229,N
10651,44230,N
10653,44232,N
10655,44234,N
10656,44235,N
10657,44236,N
10659,44238,N
10663,44242,N
10664,44243,N
10665,44244,N
10668,44247,N
10669,44248,N
10671,44250,N
10673,44252,N
10674,44253,N
10677,44256,N
10679,44258,N
10680,44259,N
10681,44261,N
10682,44262,N
10683,44263,N
10684,44264,N
10686,44266,N
10687,44267,N
10688,44268,N
10690,44270,N
10692,44272,N
10693,44273,N
10694,44274,N
10695,44275,N
10696,44276,N
10699,44279,N
10700,44280,N
10704,44284,N
10708,44288,N
10709,44289,N
10710,44290,N
10711,44291,N
10712,44292,N
10713,44293,N
10714,44294,N
10715,44295,N
10717,44297,N
10718,44298,N
10719,44299,N
10720,44300,N
10725,44305,N
10726,44306,N
10727,44307,N
10729,44309,N
10731,44311,N
10733,44313,N
10734,44314,N
10737,44317,N
10738,44318,N
10740,44320,N
10743,44323,N
10745,44325,N
10747,44327,N
10748,44328,N
10749,44329,N
10750,44330,N
10754,44334,N
10755,44335,N
10757,44337,N
10758,44338,N
10760,44340,N
10761,44341,N
10762,44342,N
10763,44343,N
10764,44344,N
10765,44345,N
10766,44346,N
10767,44347,N
10768,44348,N
10769,44349,N
10770,44350,N
10771,44351,N
10773,44353,N
10776,44356,N
10778,44358,N
10779,44359,N
10781,44361,N
10782,44362,N
10783,44363,N
10784,44364,N
10787,44367,N
10788,44368,N
10790,44370,N
10791,44371,N
10792,44372,N
10794,44374,N
10795,44375,N
10797,44377,N
10798,44378,N
10801,44381,N
10803,44383,N
10804,44384,N
10805,44385,N
10806,44386,N
10807,44387,N
10808,44388,N
10809,44389,N
10811,44391,N
10813,44393,N
10814,44394,N
10817,44397,N
10818,44398,N
10819,44399,N
10820,44400,N
10821,44401,N
10822,44403,N
10823,44405,N
10824,44406,N
10826,44408,N
10827,44409,N
10829,44411,N
10830,44412,N
10831,44414,N
10833,44416,N
10834,44417,N
10835,44418,N
10838,44421,N
10840,44423,N
10841,44424,N
10842,44425,N
10843,44426,N
10845,44428,N
10846,44429,N
10848,44432,N
10851,44435,N
10854,44438,N
10855,44439,N
10859,44443,N
10861,44445,N
10862,44446,N
10863,44447,N
10866,44450,N
10867,44451,N
10869,44453,N
10870,44454,N
10874,44458,N
10875,44459,N
10876,44460,N
10880,44464,N
10881,44465,N
10883,44467,N
10887,44471,N
10888,44472,N
10889,44473,N
10892,44476,N
10894,44478,N
10899,44483,N
10900,44484,N
10904,44488,N
10906,44490,N
10907,44491,N
10909,44493,N
10911,44495,N
10912,44496,N
10913,44497,N
10915,44499,N
