Original_Order,handle,Progress
1876,19129,N
1877,19130,N
1878,19131,N
1879,19132,N
1880,19133,N
1882,19135,N
1883,19136,N
1884,19137,N
1885,19138,N
1886,19139,N
1887,19140,N
1888,19141,N
1889,19142,N
1890,19143,N
1892,19145,N
1893,19146,N
1894,19147,N
1895,19148,N
1896,19149,N
1897,19150,N
1898,19151,N
1899,19152,N
1900,19153,N
1901,19154,N
1902,19155,N
1903,19156,N
1904,19157,N
1905,19158,N
1906,19159,N
1907,19160,N
1908,19161,N
1909,19162,N
1911,19164,N
1912,19165,N
1913,19166,N
1914,19167,N
1915,19168,N
1916,19169,N
1917,19170,N
1918,19171,N
1919,19172,N
1920,19173,N
1921,19174,N
1922,19175,N
1923,19176,N
1924,19177,N
1925,19178,N
1926,19179,N
1927,19180,N
1928,19181,N
1929,19182,N
1930,19183,N
1931,19184,N
1932,19185,N
1933,19186,N
1935,19188,N
1936,19189,N
1937,19190,N
1938,19191,N
1939,19192,N
1940,19193,N
1941,19194,N
1942,19195,N
1943,19196,N
1944,19197,N
1945,19198,N
1947,19200,N
1948,19201,N
1950,19203,N
1951,19204,N
1952,19205,N
1953,19206,N
1954,19207,N
1955,19208,N
1956,19209,N
1957,19210,N
1958,19211,N
1959,19212,N
1960,19213,N
1961,19214,N
1962,19215,N
1963,19216,N
1964,19217,N
1965,19218,N
1966,19219,N
1967,19220,N
1970,19223,N
1971,19224,N
1972,19225,N
1973,19226,N
1974,19227,N
1975,19228,N
1976,19229,N
1977,19230,N
1978,19231,N
1979,19232,N
1980,19233,N
1981,19234,N
1982,19235,N
1983,19236,N
1985,19238,N
1986,19239,N
1987,19240,N
1989,19242,N
1990,19243,N
1991,19244,N
1993,19246,N
1994,19247,N
1995,19248,N
1996,19249,N
1997,19250,N
1998,19251,N
1999,19252,N
2000,19253,N
2001,19254,N
2002,19255,N
2003,19256,N
2004,19257,N
2005,19258,N
2006,19259,N
2008,19261,N
2009,19262,N
2010,19263,N
2011,19264,N
2012,19265,N
2013,19266,N
2014,19267,N
2015,19268,N
2016,19269,N
2017,19270,N
2018,19271,N
2019,19272,N
2020,19273,N
2021,19274,N
2022,19275,N
2023,19276,N
2024,19277,N
2025,19278,N
2026,19279,N
2027,19280,N
2028,19281,N
2029,19282,N
2030,19283,N
2031,19284,N
2032,19285,N
2033,19286,N
2034,19287,N
2035,19288,N
2036,19289,N
2037,19290,N
2038,19291,N
2039,19292,N
2041,19294,N
2042,19295,N
2043,19296,N
2044,19297,N
2045,19298,N
2047,19300,N
2048,19301,N
2049,19302,N
2050,19303,N
2051,19304,N
2052,19305,N
2053,19306,N
2054,19307,N
2055,19308,N
2056,19309,N
2057,19310,N
2058,19311,N
2059,19312,N
2060,19313,N
2061,19314,N
2062,19315,N
2063,19316,N
2064,19317,N
2065,19318,N
2066,19319,N
2067,19320,N
2068,19321,N
2069,19322,N
2070,19323,N
2071,19324,N
2072,19325,N
2073,19326,N
2074,19327,N
2076,19329,N
2077,19330,N
2078,19331,N
2079,19332,N
2080,19333,N
2081,19334,N
2082,19335,N
2084,19337,N
