Original_Order,handle,Progress
39305,86930,N
39306,86931,N
39307,86932,N
39308,86933,N
39309,86934,N
39310,86935,N
39311,86936,N
39312,86937,N
39313,86938,N
39315,86940,N
39316,86941,N
39317,86942,N
39319,86944,N
39320,86945,N
39321,86946,N
39322,86947,N
39323,86948,N
39324,86949,N
39326,86951,N
39327,86952,N
39328,86953,N
39330,86955,N
39331,86956,N
39333,86958,N
39336,86961,N
39338,86963,N
39340,86965,N
39342,86967,N
39343,86968,N
39344,86969,N
39348,86973,N
39349,86974,N
39351,86976,N
39352,86977,N
39353,86978,N
39356,86981,N
39358,86983,N
39359,86984,N
39360,86985,N
39361,86986,N
39362,86987,N
39363,86988,N
39364,86989,N
39366,86991,N
39368,86993,N
39369,86994,N
39370,86995,N
39373,86998,N
39376,87001,N
39377,87002,N
39378,87003,N
39380,87005,N
39381,87006,N
39382,87007,N
39384,87009,N
39385,87010,N
39386,87011,N
39387,87012,N
39388,87013,N
39389,87014,N
39390,87015,N
39391,87016,N
39392,87017,N
39393,87018,N
39394,87019,N
39395,87020,N
39396,87021,N
39397,87022,N
39398,87023,N
39399,87024,N
39400,87025,N
39401,87026,N
39402,87027,N
39403,87028,N
39404,87029,N
39405,87030,N
39406,87031,N
39407,87032,N
39408,87033,N
39409,87034,N
39411,87036,N
39412,87037,N
39413,87038,N
39414,87039,N
39415,87040,N
39416,87041,N
39417,87042,N
39418,87043,N
39419,87044,N
39420,87045,N
39423,87048,N
39424,87049,N
39425,87050,N
39427,87052,N
39428,87053,N
39429,87054,N
39430,87055,N
39431,87056,N
39432,87057,N
39433,87058,N
39435,87060,N
39436,87061,N
39437,87062,N
39438,87063,N
39439,87064,N
39440,87065,N
39441,87066,N
39442,87067,N
39443,87068,N
39444,87069,N
39445,87070,N
39446,87071,N
39447,87072,N
39448,87073,N
39449,87074,N
39450,87075,N
39455,87080,N
39456,87081,N
39457,87082,N
39458,87083,N
39459,87084,N
39460,87085,N
39461,87086,N
39462,87087,N
39463,87088,N
39464,87089,N
39465,87090,N
39466,87091,N
39467,87092,N
39468,87093,N
39469,87094,N
39470,87095,N
39471,87096,N
39472,87097,N
39473,87098,N
39474,87099,N
39475,87100,N
39476,87101,N
39477,87102,N
39479,87104,N
39480,87105,N
39482,87107,N
39483,87108,N
39484,87109,N
39485,87110,N
39486,87111,N
39487,87112,N
39488,87113,N
39489,87114,N
39490,87115,N
39491,87116,N
39493,87118,N
39494,87119,N
39495,87120,N
39496,87121,N
39497,87122,N
39498,87123,N
39499,87124,N
39502,87127,N
39503,87128,N
39504,87129,N
39505,87130,N
39506,87131,N
39507,87132,N
39508,87133,N
39510,87135,N
39511,87136,N
39512,87137,N
39513,87138,N
39514,87139,N
39515,87140,N
39517,87142,N
39518,87143,N
39519,87144,N
39521,87146,N
39522,87147,N
39523,87148,N
39524,87149,N
39525,87150,N
39526,87151,N
39527,87152,N
39528,87153,N
39529,87154,N
39530,87155,N
39532,87157,N
39534,87159,N
39536,87161,N
39538,87163,N
39540,87165,N
39541,87166,N
39543,87168,N
39545,87170,N
39546,87171,N
39547,87172,N
39548,87173,N
39549,87174,N
39550,87175,N
39552,87177,N
39554,87179,N
39557,87182,N
39559,87184,N
39560,87185,N
39561,87186,N
39562,87187,N
39563,87188,N
39564,87189,N
39565,87190,N
39566,87191,N
39567,87192,N
39568,87193,N
39569,87194,N
39571,87196,N
39572,87197,N
39573,87198,N
39574,87199,N
39576,87201,N
39577,87202,N
39578,87203,N
39579,87204,N
39580,87205,N
39581,87206,N
39582,87207,N
39583,87208,N
39584,87209,N
39585,87210,N
39586,87211,N
39587,87212,N
39588,87213,N
39589,87214,N
39590,87215,N
39591,87216,N
39592,87217,N
39593,87218,N
39595,87220,N
39597,87222,N
39598,87223,N
39599,87224,N
39601,87226,N
39602,87227,N
39603,87228,N
39604,87229,N
39605,87230,N
39606,87231,N
39607,87232,N
39608,87233,N
39609,87234,N
39610,87235,N
39611,87236,N
39612,87237,N
39613,87238,N
39614,87239,N
39615,87240,N
39616,87241,N
39618,87243,N
39619,87244,N
39620,87245,N
39621,87246,N
39622,87247,N
39623,87248,N
39624,87249,N
39625,87250,N
39626,87251,N
39627,87252,N
39628,87253,N
39629,87254,N
39630,87255,N
39631,87256,N
39632,87257,N
39635,87260,N
39636,87261,N
39637,87262,N
39638,87263,N
39639,87264,N
39640,87265,N
39642,87267,N
39643,87268,N
39644,87269,N
39645,87270,N
39646,87271,N
39647,87272,N
39648,87273,N
39649,87274,N
39650,87275,N
39651,87276,N
39652,87277,N
39654,87279,N
39655,87280,N
39656,87281,N
39657,87282,N
39659,87284,N
39660,87285,N
39661,87286,N
39662,87287,N
39663,87288,N
39666,87291,N
39667,87292,N
39668,87293,N
39670,87295,N
39671,87296,N
39673,87298,N
39675,87300,N
39677,87302,N
39678,87303,N
39680,87305,N
39681,87306,N
39683,87308,N
39684,87309,N
39685,87310,N
39689,87314,N
39690,87315,N
39693,87318,N
39695,87320,N
